timestamp,PV_obs,PVOUT,GHI,GTI,TEMP,SA,SE,DNI,DIF
2015-08-14 16:00:00,1.012,39.043,69,64,35.9,85.17,23.87,12,64
2015-08-14 17:00:00,0.966,43.222,78,72,34.8,96.3,13.86,7,77
2015-08-14 18:00:00,0.138,6.16,17,16,31.9,107.15,4.22,0,17
2015-08-14 19:00:00,0,0,0,0,28.4,118.37,-4.77,0,0
2015-08-14 20:00:00,0,0,0,0,27,130.49,-13.61,0,0
2015-08-14 21:00:00,0,0,0,0,25.6,143.91,-20.43,0,0
2015-08-14 22:00:00,0,0,0,0,24.6,158.78,-25.25,0,0
2015-08-14 23:00:00,0,0,0,0,24.2,174.78,-27.55,0,0
2015-08-15 00:00:00,0,0,0,0,24.3,-168.9,-27.03,0,0
2015-08-15 01:00:00,0,0,0,0,24.6,-153.08,-24.05,0,0
2015-08-15 02:00:00,0,0,0,0,23.9,-138.69,-18.42,0,0
2015-08-15 03:00:00,0,0,0,0,22.8,-125.75,-10.97,0,0
2015-08-15 04:00:00,0,0,1,1,22.1,-114,-1.56,0,1
2015-08-15 05:00:00,0.23,22.541,46,41,22.5,-102.97,7.41,11,44
2015-08-15 06:00:00,1.242,113.499,169,157,24.5,-92.08,17.28,97,139
2015-08-15 07:00:00,2.806,255.15,327,328,26.8,-80.64,27.28,244,214
2015-08-15 08:00:00,4.278,402.935,481,516,29.4,-67.72,36.92,342,275
2015-08-15 09:00:00,5.474,516.899,608,679,32.5,-52.09,45.6,424,305
2015-08-15 10:00:00,6.095,601.65,700,812,35.1,-32.33,52.35,507,298
2015-08-15 11:00:00,6.21,584.923,691,799,36.9,-8.17,55.83,406,356
2015-08-15 12:00:00,4.715,574.843,688,787,37.9,17.48,55.02,414,349
2015-08-15 13:00:00,5.359,506.856,615,689,38.5,40.17,50.17,350,345
2015-08-15 14:00:00,4.439,399.264,502,538,38.9,58.26,42.57,250,334
2015-08-15 15:00:00,2.254,293.394,380,394,38.1,72.72,33.44,236,252
2015-08-15 16:00:00,0.828,196.806,274,271,36.8,84.97,23.61,227,178
2015-08-15 17:00:00,0.23,30.779,62,55,34.5,96.12,13.6,19,59
2015-08-15 18:00:00,0.046,9.544,26,21,29.2,106.98,3.97,20,23
2015-08-15 19:00:00,0,0,0,0,24.2,118.22,-5.06,0,0
2015-08-15 20:00:00,0,0,0,0,24.3,130.36,-13.9,0,0
2015-08-15 21:00:00,0,0,0,0,25.1,143.82,-20.74,0,0
2015-08-15 22:00:00,0,0,0,0,25,158.74,-25.56,0,0
2015-08-15 23:00:00,0,0,0,0,24.5,174.81,-27.86,0,0
2015-08-16 00:00:00,0,0,0,0,22.8,-168.8,-27.33,0,0
2015-08-16 01:00:00,0,0,0,0,21.2,-152.92,-24.33,0,0
2015-08-16 02:00:00,0,0,0,0,20.9,-138.49,-18.68,0,0
2015-08-16 03:00:00,0,0,0,0,21.3,-125.53,-11.21,0,0
2015-08-16 04:00:00,0,0,0,0,21.4,-113.76,-1.79,0,0
2015-08-16 05:00:00,0,15.287,34,30,22.4,-102.72,7.22,17,31
2015-08-16 06:00:00,0.483,11.525,28,26,23.7,-91.81,17.09,0,28
2015-08-16 07:00:00,2.024,81.522,115,112,23.8,-80.35,27.08,22,104
2015-08-16 08:00:00,3.496,292.123,359,369,25.8,-67.43,36.72,113,292
2015-08-16 09:00:00,4.853,444.94,524,569,27.8,-51.79,45.37,238,354
2015-08-16 10:00:00,5.819,569.735,656,745,30.1,-32.07,52.08,386,351
2015-08-16 11:00:00,6.118,610.511,709,816,32.7,-8.02,55.53,442,345
2015-08-16 12:00:00,6.187,598.685,697,800,33,17.45,54.7,433,344
2015-08-16 13:00:00,5.75,547.94,636,719,31.4,40.02,49.87,386,341
2015-08-16 14:00:00,4.853,425.083,510,552,31.5,58.07,42.29,269,328
2015-08-16 15:00:00,3.404,279.485,358,365,32,72.52,33.18,153,274
2015-08-16 16:00:00,1.403,94.406,142,135,31.8,84.77,23.35,11,137
2015-08-16 17:00:00,0.299,19.719,42,39,30.5,95.93,13.34,0,42
2015-08-16 18:00:00,0.092,1.122,7,6,27.6,106.81,3.73,0,7
2015-08-16 19:00:00,0,0,0,0,24.2,118.07,-5.36,0,0
2015-08-16 20:00:00,0,0,0,0,22.5,130.23,-14.19,0,0
2015-08-16 21:00:00,0,0,0,0,21.3,143.73,-21.04,0,0
2015-08-16 22:00:00,0,0,0,0,20.5,158.71,-25.88,0,0
2015-08-16 23:00:00,0,0,0,0,20.1,174.85,-28.17,0,0
2015-08-17 00:00:00,0,0,0,0,20,-168.7,-27.63,0,0
2015-08-17 01:00:00,0,0,0,0,19.3,-152.76,-24.62,0,0
2015-08-17 02:00:00,0,0,0,0,18.5,-138.29,-18.93,0,0
2015-08-17 03:00:00,0,0,0,0,18.3,-125.3,-11.44,0,0
2015-08-17 04:00:00,0,0,0,0,18.1,-113.52,-2.02,0,0
2015-08-17 05:00:00,0,1.57,6,6,18.2,-102.46,7.02,0,6
2015-08-17 06:00:00,0.023,5.284,17,16,19,-91.55,16.9,0,17
2015-08-17 07:00:00,0.483,38.003,65,61,20.3,-80.07,26.89,0,65
2015-08-17 08:00:00,1.104,77.409,116,109,22.3,-67.12,36.5,0,116
2015-08-17 09:00:00,0.989,96.815,140,133,24.6,-51.49,45.13,1,140
2015-08-17 10:00:00,1.771,146.659,202,194,25.9,-31.81,51.8,2,200
2015-08-17 11:00:00,0.943,62.754,97,92,25.3,-7.88,55.22,0,97
2015-08-17 12:00:00,3.312,251.054,316,317,24.1,17.43,54.38,23,297
2015-08-17 13:00:00,1.104,108.518,151,145,22.3,39.88,49.56,5,147
2015-08-17 14:00:00,1.058,48.105,77,72,21.8,57.88,42,0,77
2015-08-17 15:00:00,0.253,22.02,43,40,21.7,72.32,32.9,0,43
2015-08-17 16:00:00,0,12.636,29,27,21.3,84.58,23.08,0,29
2015-08-17 17:00:00,0,39.916,70,64,20.9,95.75,13.08,32,63
2015-08-17 18:00:00,0,0.21,4,3,19.9,106.64,3.48,0,4
2015-08-17 19:00:00,0,0,0,0,18.7,117.91,-5.67,0,0
2015-08-17 20:00:00,0,0,0,0,18.1,130.11,-14.49,0,0
2015-08-17 21:00:00,0,0,0,0,17.6,143.64,-21.35,0,0
2015-08-17 22:00:00,0,0,0,0,17.1,158.68,-26.2,0,0
2015-08-17 23:00:00,0,0,0,0,16.8,174.88,-28.49,0,0
2015-08-18 00:00:00,0,0,0,0,16.5,-168.59,-27.94,0,0
2015-08-18 01:00:00,0,0,0,0,16.3,-152.59,-24.9,0,0
2015-08-18 02:00:00,0,0,0,0,16,-138.08,-19.19,0,0
2015-08-18 03:00:00,0,0,0,0,15.9,-125.07,-11.68,0,0
2015-08-18 04:00:00,0,0,0,0,15.8,-113.28,-2.24,0,0
2015-08-18 05:00:00,0.046,1.637,7,6,15.8,-102.2,6.83,0,7
2015-08-18 06:00:00,0.46,7.188,20,19,15.6,-91.27,16.7,0,20
2015-08-18 07:00:00,1.15,71.045,104,98,15.3,-79.78,26.69,2,103
2015-08-18 08:00:00,0.667,151.095,198,190,15.1,-66.82,36.29,6,194
2015-08-18 09:00:00,1.242,86.501,123,116,14.8,-51.18,44.89,0,123
2015-08-18 10:00:00,1.426,118.391,160,152,14.6,-31.54,51.52,1,159
2015-08-18 11:00:00,1.127,129.331,172,164,14.5,-7.73,54.91,1,171
2015-08-18 12:00:00,1.012,134.556,178,170,14.5,17.41,54.06,1,177
2015-08-18 13:00:00,1.518,200.255,252,245,14.8,39.74,49.25,8,247
2015-08-18 14:00:00,1.909,176.526,227,219,15.4,57.69,41.71,7,222
2015-08-18 15:00:00,1.449,145.943,192,185,16,72.12,32.62,15,185
2015-08-18 16:00:00,0.943,91.655,130,122,16.2,84.38,22.81,6,127
2015-08-18 17:00:00,0.46,36.278,62,57,16.1,95.56,12.81,1,62
2015-08-18 18:00:00,0.138,5.922,16,14,15.6,106.47,3.23,1,16
2015-08-18 19:00:00,0,0,0,0,15.2,117.76,-5.99,0,0
2015-08-18 20:00:00,0,0,0,0,15.1,129.98,-14.79,0,0
2015-08-18 21:00:00,0,0,0,0,14.8,143.56,-21.67,0,0
2015-08-18 22:00:00,0,0,0,0,14.6,158.65,-26.52,0,0
2015-08-18 23:00:00,0,0,0,0,14.4,174.92,-28.82,0,0
2015-08-19 00:00:00,0,0,0,0,14.1,-168.48,-28.25,0,0
2015-08-19 01:00:00,0,0,0,0,13.7,-152.42,-25.19,0,0
2015-08-19 02:00:00,0,0,0,0,13.4,-137.87,-19.46,0,0
2015-08-19 03:00:00,0,0,0,0,13.2,-124.84,-11.91,0,0
2015-08-19 04:00:00,0,0,0,0,12.9,-113.03,-2.46,0,0
2015-08-19 05:00:00,0.023,25.498,69,48,12.9,-101.94,6.63,205,42
2015-08-19 06:00:00,0.46,97.99,147,134,13.7,-91,16.51,119,117
2015-08-19 07:00:00,0.736,94.708,133,126,14.9,-79.49,26.49,7,130
2015-08-19 08:00:00,1.311,122.304,166,158,16.2,-66.51,36.07,2,165
2015-08-19 09:00:00,0.874,112.717,156,148,17.7,-50.87,44.64,1,155
2015-08-19 10:00:00,0.874,133.85,181,173,19.2,-31.27,51.24,1,180
2015-08-19 11:00:00,0.943,132.725,180,173,20.5,-7.59,54.59,1,180
