datetime,load,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,public_holiday
2022-10-09 04:15:00,6982,6.08,5.3675,1024,87,1.2825,162.5,0,0,0,0
2022-10-09 04:30:00,6980,6.08,5.605,1024,87,1.025,155,0,0,0,0
2022-10-09 04:45:00,7056,6.08,5.8425,1024,87,0.7675,147.5,0,0,0,0
2022-10-09 05:00:00,7225,6.08,6.08,1024,87,0.51,140,0,0,0,0
2022-10-09 05:15:00,7180,5.83,5.83,1024,87,0.64,137.5,0,0,0,0
2022-10-09 05:30:00,7186,5.58,5.58,1024,87,0.77,135,0,0,0,0
2022-10-09 05:45:00,7329,5.33,5.33,1024,87,0.9,132.5,0,0,0,0
2022-10-09 06:00:00,7527,5.08,5.08,1024,87,1.03,130,0,0,0,0
2022-10-09 06:15:00,7466,5,5,1023.75,87.75,1.03,132.5,0,0,0,0
2022-10-09 06:30:00,7609,4.92,4.92,1023.5,88.5,1.03,135,0,0,0,0
2022-10-09 06:45:00,7581,4.84,4.84,1023.25,89.25,1.03,137.5,0,0,0,0
2022-10-09 07:00:00,7592,4.76,4.76,1023,90,1.03,140,0,0,0,0
2022-10-09 07:15:00,7631,5.0525,5.0525,1023,90,0.9,130,0,0,0,0
2022-10-09 07:30:00,7766,5.345,5.345,1023,90,0.77,120,0,0,0,0
2022-10-09 07:45:00,7852,5.6375,5.6375,1023,90,0.64,110,0,0,0,0
2022-10-09 08:00:00,7827,5.93,5.93,1023,90,0.51,100,0,0,0,0
2022-10-09 08:15:00,7869,6.7,6.5675,1023,89.5,0.7675,115,0,0,0,0
2022-10-09 08:30:00,8012,7.47,7.205,1023,89,1.025,130,0,0,0,0
2022-10-09 08:45:00,8053,8.24,7.8425,1023,88.5,1.2825,145,0,0,0,0
2022-10-09 09:00:00,8111,9.01,8.48,1023,88,1.54,160,0,0,0,0
2022-10-09 09:15:00,8189,9.605,9.055,1023,87,1.7975,152.5,0,0,0,0
2022-10-09 09:30:00,8274,10.2,9.63,1023,86,2.055,145,0,0,0,0
2022-10-09 09:45:00,8308,10.795,10.205,1023,85,2.3125,137.5,0,0,0,0
2022-10-09 10:00:00,8350,11.39,10.78,1023,84,2.57,130,0,0,0,0
2022-10-09 10:15:00,8387,11.9625,11.33,1023,81,2.8275,135,0,0,0,0
2022-10-09 10:30:00,8325,12.535,11.88,1023,78,3.085,140,0,0,0,0
2022-10-09 10:45:00,8404,13.1075,12.43,1023,75,3.3425,145,0,0,0,0
2022-10-09 11:00:00,8436,13.68,12.98,1023,72,3.6,150,0,0,0,0
2022-10-09 11:15:00,8270,14.165,13.475,1022.75,70.5,3.3425,150,0,0,0,0
2022-10-09 11:30:00,8299,14.65,13.97,1022.5,69,3.085,150,0,0,0,0
2022-10-09 11:45:00,8179,15.135,14.465,1022.25,67.5,2.8275,150,0,0,0,0
2022-10-09 12:00:00,8161,15.62,14.96,1022,66,2.57,150,0,0,0,0
2022-10-09 12:15:00,7930,15.9175,15.2425,1021.75,64.25,2.57,150,0,0,5,0
2022-10-09 12:30:00,7957,16.215,15.525,1021.5,62.5,2.57,150,0,0,10,0
2022-10-09 12:45:00,7829,16.5125,15.8075,1021.25,60.75,2.57,150,0,0,15,0
2022-10-09 13:00:00,7819,16.81,16.09,1021,59,2.57,150,0,0,20,0
2022-10-09 13:15:00,7624,17.0725,16.345,1020.75,57.75,2.7,147.5,0,0,20,0
2022-10-09 13:30:00,7636,17.335,16.6,1020.5,56.5,2.83,145,0,0,20,0
2022-10-09 13:45:00,7594,17.5975,16.855,1020.25,55.25,2.96,142.5,0,0,20,0
2022-10-09 14:00:00,7562,17.86,17.11,1020,54,3.09,140,0,0,20,0
2022-10-09 14:15:00,7489,17.895,17.1425,1019.75,53.75,3.3475,142.5,0,0,15,0
2022-10-09 14:30:00,7476,17.93,17.175,1019.5,53.5,3.605,145,0,0,10,0
2022-10-09 14:45:00,7461,17.965,17.2075,1019.25,53.25,3.8625,147.5,0,0,5,0
2022-10-09 15:00:00,7444,18,17.24,1019,53,4.12,150,0,0,0,0
2022-10-09 15:15:00,7382,18.03,17.2675,1018.75,52.75,4.2475,147.5,0,0,0,0
2022-10-09 15:30:00,7477,18.06,17.295,1018.5,52.5,4.375,145,0,0,0,0
2022-10-09 15:45:00,7596,18.09,17.3225,1018.25,52.25,4.5025,142.5,0,0,0,0
2022-10-09 16:00:00,7597,18.12,17.35,1018,52,4.63,140,0,0,0,0
2022-10-09 16:15:00,7644,17.88,17.0775,1017.75,51.75,4.245,137.5,0,0,0,0
2022-10-09 16:30:00,7905,17.64,16.805,1017.5,51.5,3.86,135,0,0,0,0
2022-10-09 16:45:00,7992,17.4,16.5325,1017.25,51.25,3.475,132.5,0,0,0,0
2022-10-09 17:00:00,8178,17.16,16.26,1017,51,3.09,130,0,0,0,0
2022-10-09 17:15:00,8429,16.5825,15.6775,1017,53,2.7025,130,0,0,0,0
2022-10-09 17:30:00,8535,16.005,15.095,1017,55,2.315,130,0,0,0,0
2022-10-09 17:45:00,8635,15.4275,14.5125,1017,57,1.9275,130,0,0,0,0
2022-10-09 18:00:00,8752,14.85,13.93,1017,59,1.54,130,0,0,0,0
2022-10-09 18:15:00,8912,14.1825,13.28,1016.75,62.25,1.67,130,0,0,0,0
2022-10-09 18:30:00,9053,13.515,12.63,1016.5,65.5,1.8,130,0,0,0,0
2022-10-09 18:45:00,8913,12.8475,11.98,1016.25,68.75,1.93,130,0,0,0,0
2022-10-09 19:00:00,8871,12.18,11.33,1016,72,2.06,130,0,0,0,0
2022-10-09 19:15:00,8797,11.8275,10.975,1016,73.25,2.1875,130,0,0,0,0
2022-10-09 19:30:00,8627,11.475,10.62,1016,74.5,2.315,130,0,0,0,0
2022-10-09 19:45:00,8474,11.1225,10.265,1016,75.75,2.4425,130,0,0,0,0
2022-10-09 20:00:00,8326,10.77,9.91,1016,77,2.57,130,0,0,0,0
2022-10-09 20:15:00,8265,10.5475,9.59,1016,77.75,2.57,132.5,0,0,0,0
2022-10-09 20:30:00,8092,10.325,9.27,1016,78.5,2.57,135,0,0,0,0
2022-10-09 20:45:00,8046,10.1025,8.95,1016,79.25,2.57,137.5,0,0,0,0
2022-10-09 21:00:00,7847,9.88,8.63,1016,80,2.57,140,0,0,0,0
2022-10-09 21:15:00,7829,9.68,8.3925,1015.75,80.75,2.57,140,0,0,0,0
2022-10-09 21:30:00,7901,9.48,8.155,1015.5,81.5,2.57,140,0,0,0,0
2022-10-09 21:45:00,7959,9.28,7.9175,1015.25,82.25,2.57,140,0,0,0,0
2022-10-09 22:00:00,7864,9.08,7.68,1015,83,2.57,140,0,0,0,0
2022-10-09 22:15:00,7706,8.855,7.2425,1015,84,2.8475,147.5,0,0,1.5,0
2022-10-09 22:30:00,7530,8.63,6.805,1015,85,3.125,155,0,0,3,0
2022-10-09 22:45:00,7422,8.405,6.3675,1015,86,3.4025,162.5,0,0,4.5,0
2022-10-09 23:00:00,7330,8.18,5.93,1015,87,3.68,170,0,0,6,0
2022-10-09 23:15:00,7286,8.59,6.44,1014.75,85.75,3.66,167.5,0,0,4.5,0
2022-10-09 23:30:00,7182,9,6.95,1014.5,84.5,3.64,165,0,0,3,0
2022-10-09 23:45:00,6931,9.41,7.46,1014.25,83.25,3.62,162.5,0,0,1.5,0
2022-10-10 00:00:00,7018,9.82,7.97,1014,82,3.6,160,0,0,0,0
2022-10-10 00:15:00,6954,9.6275,7.615,1014,83,3.8575,162.5,0,0,0,0
2022-10-10 00:30:00,6782,9.435,7.26,1014,84,4.115,165,0,0,0,0
2022-10-10 00:45:00,6848,9.2425,6.905,1014,85,4.3725,167.5,0,0,0,0
2022-10-10 01:00:00,6897,9.05,6.55,1014,86,4.63,170,0,0,0,0
2022-10-10 01:15:00,6924,9.19,6.91,1014,86,4.245,175,0,0,0,0
2022-10-10 01:30:00,6846,9.33,7.27,1014,86,3.86,180,0,0,0,0
2022-10-10 01:45:00,6848,9.47,7.63,1014,86,3.475,185,0,0,0,0
2022-10-10 02:00:00,6858,9.61,7.99,1014,86,3.09,190,0,0,0,0
2022-10-10 02:15:00,6516,9.445,7.72,1014,86.75,3.2175,187.5,0,0,0,0
2022-10-10 02:30:00,6815,9.28,7.45,1014,87.5,3.345,185,0,0,0,0
2022-10-10 02:45:00,6761,9.115,7.18,1014,88.25,3.4725,182.5,0,0,0,0
2022-10-10 03:00:00,6652,8.95,6.91,1014,89,3.6,180,0,0,0,0
2022-10-10 03:15:00,6833,8.875,6.755,1013.75,89.5,3.73,180,0,0,0,0
2022-10-10 03:30:00,6835,8.8,6.6,1013.5,90,3.86,180,0,0,0,0
2022-10-10 03:45:00,6774,8.725,6.445,1013.25,90.5,3.99,180,0,0,0,0
2022-10-10 04:00:00,6854,8.65,6.29,1013,91,4.12,180,0,0,0,0
2022-10-10 04:15:00,7090,8.75,6.4125,1013,90.5,4.12,180,0,0,0,0
2022-10-10 04:30:00,7273,8.85,6.535,1013,90,4.12,180,0,0,0,0
2022-10-10 04:45:00,7517,8.95,6.6575,1013,89.5,4.12,180,0,0,0,0
2022-10-10 05:00:00,7872,9.05,6.78,1013,89,4.12,180,0,0,0,0
2022-10-10 05:15:00,8072,8.955,6.7275,1013,89.75,3.99,182.5,0,0,0,0
2022-10-10 05:30:00,8312,8.86,6.675,1013,90.5,3.86,185,0,0,0,0
2022-10-10 05:45:00,8635,8.765,6.6225,1013,91.25,3.73,187.5,0,0,0,0
2022-10-10 06:00:00,8903,8.67,6.57,1013,92,3.6,190,0,0,0,0
2022-10-10 06:15:00,9184,8.6825,6.585,1013,92,3.6,187.5,0,0,0,0
2022-10-10 06:30:00,9330,8.695,6.6,1013,92,3.6,185,0,0,0,0
2022-10-10 06:45:00,9317,8.7075,6.615,1013,92,3.6,182.5,0,0,0,0
2022-10-10 07:00:00,9328,8.72,6.63,1013,92,3.6,180,0,0,0,0
2022-10-10 07:15:00,9505,8.895,6.9125,1013.25,92,3.4725,182.5,0,0,0,0
2022-10-10 07:30:00,9680,9.07,7.195,1013.5,92,3.345,185,0,0,0,0
2022-10-10 07:45:00,9764,9.245,7.4775,1013.75,92,3.2175,187.5,0,0,0,0
2022-10-10 08:00:00,9847,9.42,7.76,1014,92,3.09,190,0,0,0,0
2022-10-10 08:15:00,9768,10.1125,8.76,1014,91,3.2175,190,0,0,0,0
2022-10-10 08:30:00,9825,10.805,9.76,1014,90,3.345,190,0,0,0,0
2022-10-10 08:45:00,9883,11.4975,10.76,1014,89,3.4725,190,0,0,0,0
2022-10-10 09:00:00,9854,12.19,11.76,1014,88,3.6,190,0,0,0,0
2022-10-10 09:15:00,9905,12.865,12.45,1014,86,3.6,197.5,0,0,0,0
2022-10-10 09:30:00,9844,13.54,13.14,1014,84,3.6,205,0,0,0,0
2022-10-10 09:45:00,9912,14.215,13.83,1014,82,3.6,212.5,0,0,0,0
2022-10-10 10:00:00,9857,14.89,14.52,1014,80,3.6,220,0,0,0,0
2022-10-10 10:15:00,9908,15.235,14.875,1014.25,79,3.4725,225,0,0,0,0
2022-10-10 10:30:00,10186,15.58,15.23,1014.5,78,3.345,230,0,0,0,0
2022-10-10 10:45:00,10197,15.925,15.585,1014.75,77,3.2175,235,0,0,0,0
2022-10-10 11:00:00,9929,16.27,15.94,1015,76,3.09,240,0,0,0,0
2022-10-10 11:15:00,9780,16.65,16.305,1015,74,2.96,240,0,0,0,0
2022-10-10 11:30:00,9845,17.03,16.67,1015,72,2.83,240,0,0,0,0
2022-10-10 11:45:00,9864,17.41,17.035,1015,70,2.7,240,0,0,0,0
2022-10-10 12:00:00,10167,17.79,17.4,1015,68,2.57,240,0,0,0,0
2022-10-10 12:15:00,10251,17.81,17.415,1015.25,67.75,2.8275,245,0,0,0,0
2022-10-10 12:30:00,10227,17.83,17.43,1015.5,67.5,3.085,250,0,0,0,0
2022-10-10 12:45:00,10067,17.85,17.445,1015.75,67.25,3.3425,255,0,0,0,0
2022-10-10 13:00:00,10097,17.87,17.46,1016,67,3.6,260,0,0,0,0
2022-10-10 13:15:00,9975,17.7325,17.33,1016,67.75,3.4725,265,0,0,0,0
2022-10-10 13:30:00,9842,17.595,17.2,1016,68.5,3.345,270,0,0,0,0
2022-10-10 13:45:00,9609,17.4575,17.07,1016,69.25,3.2175,275,0,0,0,0
2022-10-10 14:00:00,9823,17.32,16.94,1016,70,3.09,280,0,0,0,0
2022-10-10 14:15:00,9849,17.3775,17.015,1016.25,70.5,3.2175,282.5,0,0,0,0
2022-10-10 14:30:00,9771,17.435,17.09,1016.5,71,3.345,285,0,0,0,0
2022-10-10 14:45:00,9801,17.4925,17.165,1016.75,71.5,3.4725,287.5,0,0,0,0
2022-10-10 15:00:00,9808,17.55,17.24,1017,72,3.6,290,0,0,0,0
2022-10-10 15:15:00,9730,17.165,16.87,1017.25,74,3.8575,302.5,0,0,10,0
2022-10-10 15:30:00,9755,16.78,16.5,1017.5,76,4.115,315,0,0,20,0
2022-10-10 15:45:00,9848,16.395,16.13,1017.75,78,4.3725,327.5,0,0,30,0
2022-10-10 16:00:00,9971,16.01,15.76,1018,80,4.63,340,0,0,40,0
2022-10-10 16:15:00,9893,15.455,15.1875,1018.25,81.5,5.145,340,0,0,48.75,0
2022-10-10 16:30:00,10100,14.9,14.615,1018.5,83,5.66,340,0,0,57.5,0
2022-10-10 16:45:00,10201,14.345,14.0425,1018.75,84.5,6.175,340,0,0,66.25,0
2022-10-10 17:00:00,10171,13.79,13.47,1019,86,6.69,340,0,0,75,0
2022-10-10 17:15:00,10174,13.6275,13.305,1019.25,86.5,5.9175,345,0,0,75,0
2022-10-10 17:30:00,10305,13.465,13.14,1019.5,87,5.145,350,0,0,75,0
2022-10-10 17:45:00,10334,13.3025,12.975,1019.75,87.5,4.3725,355,0,0,75,0
2022-10-10 18:00:00,10374,13.14,12.81,1020,88,3.6,360,0,0,75,0
2022-10-10 18:15:00,10405,12.8825,12.5125,1020.25,87.5,3.215,360,0,0,61.25,0
2022-10-10 18:30:00,10400,12.625,12.215,1020.5,87,2.83,360,0,0,47.5,0
2022-10-10 18:45:00,10170,12.3675,11.9175,1020.75,86.5,2.445,360,0,0,33.75,0
2022-10-10 19:00:00,10184,12.11,11.62,1021,86,2.06,360,0,0,20,0
2022-10-10 19:15:00,10140,11.77,11.2475,1021.25,86,2.06,355,0,0,15,0
2022-10-10 19:30:00,9973,11.43,10.875,1021.5,86,2.06,350,0,0,10,0
2022-10-10 19:45:00,9783,11.09,10.5025,1021.75,86,2.06,345,0,0,5,0
2022-10-10 20:00:00,9602,10.75,10.13,1022,86,2.06,340,0,0,0,0
2022-10-10 20:15:00,9605,10.3575,9.765,1022.25,86.25,1.93,337.5,0,0,0,0
2022-10-10 20:30:00,9228,9.965,9.4,1022.5,86.5,1.8,335,0,0,0,0
2022-10-10 20:45:00,9117,9.5725,9.035,1022.75,86.75,1.67,332.5,0,0,0,0
2022-10-10 21:00:00,9187,9.18,8.67,1023,87,1.54,330,0,0,0,0
2022-10-10 21:15:00,9128,8.75,8.12,1023.25,88,1.595,248.25,0,0,0.75,0
2022-10-10 21:30:00,9193,8.32,7.57,1023.5,89,1.65,166.5,0,0,1.5,0
2022-10-10 21:45:00,9000,7.89,7.02,1023.75,90,1.705,84.75,0,0,2.25,0
2022-10-10 22:00:00,9080,7.46,6.47,1024,91,1.76,3,0,0,3,0
2022-10-10 22:15:00,8773,7.26,6.5175,1024,91,1.5775,52.25,0,0,2.25,0
2022-10-10 22:30:00,8740,7.06,6.565,1024,91,1.395,101.5,0,0,1.5,0
2022-10-10 22:45:00,8589,6.86,6.6125,1024,91,1.2125,150.75,0,0,0.75,0
2022-10-10 23:00:00,8519,6.66,6.66,1024,91,1.03,200,0,0,0,0
2022-10-10 23:15:00,8307,6.475,6.2325,1024,91.5,1.1575,205,0,0,0,0
2022-10-10 23:30:00,8178,6.29,5.805,1024,92,1.285,210,0,0,0,0
2022-10-10 23:45:00,8151,6.105,5.3775,1024,92.5,1.4125,215,0,0,0,0
2022-10-11 00:00:00,8070,5.92,4.95,1024,93,1.54,220,0,0,0,0
2022-10-11 00:15:00,7817,5.845,4.8625,1024.25,93.5,1.54,225,0,0,0,0
2022-10-11 00:30:00,7868,5.77,4.775,1024.5,94,1.54,230,0,0,0,0
2022-10-11 00:45:00,7648,5.695,4.6875,1024.75,94.5,1.54,235,0,0,0,0
2022-10-11 01:00:00,7639,5.62,4.6,1025,95,1.54,240,0,0,0,0
2022-10-11 01:15:00,7597,5.5825,4.5575,1025,94.5,1.54,237.5,0,0,0,0
2022-10-11 01:30:00,7736,5.545,4.515,1025,94,1.54,235,0,0,0,0
2022-10-11 01:45:00,7697,5.5075,4.4725,1025,93.5,1.54,232.5,0,0,0,0
2022-10-11 02:00:00,7614,5.47,4.43,1025,93,1.54,230,0,0,0,0
2022-10-11 02:15:00,7585,5.35,4.1475,1025,93,1.67,222.5,0,0,0,0
2022-10-11 02:30:00,7689,5.23,3.865,1025,93,1.8,215,0,0,0,0
2022-10-11 02:45:00,7698,5.11,3.5825,1025,93,1.93,207.5,0,0,0,0
2022-10-11 03:00:00,7594,4.99,3.3,1025,93,2.06,200,0,0,0,0
2022-10-11 03:15:00,7627,4.9475,3.68,1025,93,1.8025,150,0,0,0,0
2022-10-11 03:30:00,7773,4.905,4.06,1025,93,1.545,100,0,0,0,0
2022-10-11 03:45:00,7797,4.8625,4.44,1025,93,1.2875,50,0,0,0,0
2022-10-11 04:00:00,7917,4.82,4.82,1025,93,1.03,0,0,0,0,0
2022-10-11 04:15:00,8133,4.635,4.325,1025,93,1.1575,50,0,0,0,0
2022-10-11 04:30:00,8246,4.45,3.83,1025,93,1.285,100,0,0,0,0
2022-10-11 04:45:00,8373,4.265,3.335,1025,93,1.4125,150,0,0,0,0
2022-10-11 05:00:00,8702,4.08,2.84,1025,93,1.54,200,0,0,0,0
2022-10-11 05:15:00,9077,4.33,3.4,1025.25,93,1.4125,210,0,0,0,0
2022-10-11 05:30:00,9382,4.58,3.96,1025.5,93,1.285,220,0,0,0,0
2022-10-11 05:45:00,9577,4.83,4.52,1025.75,93,1.1575,230,0,0,0,0
2022-10-11 06:00:00,9823,5.08,5.08,1026,93,1.03,240,0,0,0,0
2022-10-11 06:15:00,10130,5.08,5.08,1026,93,0.9,180,0,0,5,0
2022-10-11 06:30:00,10382,5.08,5.08,1026,93,0.77,120,0,0,10,0
2022-10-11 06:45:00,10212,5.08,5.08,1026,93,0.64,60,0,0,15,0
2022-10-11 07:00:00,10293,5.08,5.08,1026,93,0.51,0,0,0,20,0
2022-10-11 07:15:00,10369,5.3225,5.3225,1026.25,91.5,0.51,52.5,0,0,20,0
2022-10-11 07:30:00,10387,5.565,5.565,1026.5,90,0.51,105,0,0,20,0
2022-10-11 07:45:00,10394,5.8075,5.8075,1026.75,88.5,0.51,157.5,0,0,20,0
2022-10-11 08:00:00,10437,6.05,6.05,1027,87,0.51,210,0,0,20,0
2022-10-11 08:15:00,10492,6.6725,6.6725,1027,88.75,0.51,157.5,0,0,20,0
2022-10-11 08:30:00,10388,7.295,7.295,1027,90.5,0.51,105,0,0,20,0
2022-10-11 08:45:00,10379,7.9175,7.9175,1027,92.25,0.51,52.5,0,0,20,0
2022-10-11 09:00:00,10337,8.54,8.54,1027,94,0.51,0,0,0,20,0
2022-10-11 09:15:00,10408,9.3375,9.2375,1027,93.25,0.3825,0,0,0,20,0
2022-10-11 09:30:00,10263,10.135,9.935,1027,92.5,0.255,0,0,0,20,0
2022-10-11 09:45:00,10316,10.9325,10.6325,1027,91.75,0.1275,0,0,0,20,0
2022-10-11 10:00:00,10282,11.73,11.33,1027,91,0,0,0,0,20,0
2022-10-11 10:15:00,10284,12.145,11.67,1027.25,86.5,0.2575,0,0,0,20,0
2022-10-11 10:30:00,10204,12.56,12.01,1027.5,82,0.515,0,0,0,20,0
2022-10-11 10:45:00,10227,12.975,12.35,1027.75,77.5,0.7725,0,0,0,20,0
2022-10-11 11:00:00,10137,13.39,12.69,1028,73,1.03,0,0,0,20,0
2022-10-11 11:15:00,9923,13.7575,13.035,1028,70.75,0.9,0,0,0,20,0
2022-10-11 11:30:00,9895,14.125,13.38,1028,68.5,0.77,0,0,0,20,0
2022-10-11 11:45:00,9826,14.4925,13.725,1028,66.25,0.64,0,0,0,20,0
2022-10-11 12:00:00,9868,14.86,14.07,1028,64,0.51,0,0,0,20,0
2022-10-11 12:15:00,9727,14.9,14.1075,1027.75,63.75,0.8975,22.5,0,0,20,0
2022-10-11 12:30:00,9745,14.94,14.145,1027.5,63.5,1.285,45,0,0,20,0
2022-10-11 12:45:00,9598,14.98,14.1825,1027.25,63.25,1.6725,67.5,0,0,20,0
2022-10-11 13:00:00,9757,15.02,14.22,1027,63,2.06,90,0,0,20,0
2022-10-11 13:15:00,9675,15.1625,14.345,1027,61.75,1.93,85,0,0,20,0
2022-10-11 13:30:00,9608,15.305,14.47,1027,60.5,1.8,80,0,0,20,0
2022-10-11 13:45:00,9505,15.4475,14.595,1027,59.25,1.67,75,0,0,20,0
2022-10-11 14:00:00,9516,15.59,14.72,1027,58,1.54,70,0,0,20,0
2022-10-11 14:15:00,9454,15.6475,14.7825,1026.75,58,1.54,67.5,0,0,20,0
2022-10-11 14:30:00,8592,15.705,14.845,1026.5,58,1.54,65,0,0,20,0
2022-10-11 14:45:00,9403,15.7625,14.9075,1026.25,58,1.54,62.5,0,0,20,0
2022-10-11 15:00:00,9250,15.82,14.97,1026,58,1.54,60,0,0,20,0
2022-10-11 15:15:00,9248,15.81,14.96,1026,58,1.54,67.5,0,0,20,0
2022-10-11 15:30:00,9485,15.8,14.95,1026,58,1.54,75,0,0,20,0
2022-10-11 15:45:00,9500,15.79,14.94,1026,58,1.54,82.5,0,0,20,0
2022-10-11 16:00:00,9532,15.78,14.93,1026,58,1.54,90,0,0,20,0
2022-10-11 16:15:00,9353,15.4775,14.61,1026,58.5,1.54,92.5,0,0,20,0
2022-10-11 16:30:00,9535,15.175,14.29,1026,59,1.54,95,0,0,20,0
2022-10-11 16:45:00,9754,14.8725,13.97,1026,59.5,1.54,97.5,0,0,20,0
2022-10-11 17:00:00,9942,14.57,13.65,1026,60,1.54,100,0,0,20,0
2022-10-11 17:15:00,9888,14.1075,13.1925,1026,62,1.2825,102.5,0,0,15,0
2022-10-11 17:30:00,10013,13.645,12.735,1026,64,1.025,105,0,0,10,0
2022-10-11 17:45:00,10076,13.1825,12.2775,1026,66,0.7675,107.5,0,0,5,0
2022-10-11 18:00:00,10116,12.72,11.82,1026,68,0.51,110,0,0,0,0
2022-10-11 18:15:00,10269,12.065,11.16,1026,70.25,0.51,117.5,0,0,0,0
2022-10-11 18:30:00,10239,11.41,10.5,1026,72.5,0.51,125,0,0,0,0
2022-10-11 18:45:00,10283,10.755,9.84,1026,74.75,0.51,132.5,0,0,0,0
2022-10-11 19:00:00,9999,10.1,9.18,1026,77,0.51,140,0,0,0,0
2022-10-11 19:15:00,9934,9.5225,8.555,1026,79.25,0.865,129.5,0,0,2,0
2022-10-11 19:30:00,9777,8.945,7.93,1026,81.5,1.22,119,0,0,4,0
2022-10-11 19:45:00,9730,8.3675,7.305,1026,83.75,1.575,108.5,0,0,6,0
2022-10-11 20:00:00,9567,7.79,6.68,1026,86,1.93,98,0,0,8,0
2022-10-11 20:15:00,9482,7.4825,6.2825,1026,86.5,1.9725,101.25,0,0,8.5,0
2022-10-11 20:30:00,9292,7.175,5.885,1026,87,2.015,104.5,0,0,9,0
2022-10-11 20:45:00,9107,6.8675,5.4875,1026,87.5,2.0575,107.75,0,0,9.5,0
2022-10-11 21:00:00,9133,6.56,5.09,1026,88,2.1,111,0,0,10,0
2022-10-11 21:15:00,9176,6.4025,4.9275,1026,89,2.0775,113,0,0,10.25,0
2022-10-11 21:30:00,9034,6.245,4.765,1026,90,2.055,115,0,0,10.5,0
2022-10-11 21:45:00,8917,6.0875,4.6025,1026,91,2.0325,117,0,0,10.75,0
2022-10-11 22:00:00,8929,5.93,4.44,1026,92,2.01,119,0,0,11,0
2022-10-11 22:15:00,8786,5.695,4.1625,1025.75,92.25,2.015,119.25,0,0,12,0
2022-10-11 22:30:00,8549,5.46,3.885,1025.5,92.5,2.02,119.5,0,0,13,0
2022-10-11 22:45:00,8426,5.225,3.6075,1025.25,92.75,2.025,119.75,0,0,14,0
2022-10-11 23:00:00,8215,4.99,3.33,1025,93,2.03,120,0,0,15,0
2022-10-11 23:15:00,8084,5.5875,4.3425,1025,91.25,1.78,120,0,0,11.25,0
2022-10-11 23:30:00,7967,6.185,5.355,1025,89.5,1.53,120,0,0,7.5,0
2022-10-11 23:45:00,7881,6.7825,6.3675,1025,87.75,1.28,120,0,0,3.75,0
2022-10-12 00:00:00,7860,7.38,7.38,1025,86,1.03,120,0,0,0,0
2022-10-12 00:15:00,7753,7.055,7.055,1025,86.25,1.03,117.5,0,0,0,0
2022-10-12 00:30:00,7770,6.73,6.73,1025,86.5,1.03,115,0,0,0,0
2022-10-12 00:45:00,7704,6.405,6.405,1025,86.75,1.03,112.5,0,0,0,0
2022-10-12 01:00:00,7565,6.08,6.08,1025,87,1.03,110,0,0,0,0
2022-10-12 01:15:00,7546,5.83,5.83,1025,87,1.03,107.5,0,0,0,0
2022-10-12 01:30:00,7473,5.58,5.58,1025,87,1.03,105,0,0,0,0
2022-10-12 01:45:00,7537,5.33,5.33,1025,87,1.03,102.5,0,0,0,0
2022-10-12 02:00:00,7402,5.08,5.08,1025,87,1.03,100,0,0,0,0
2022-10-12 02:15:00,7511,4.83,4.83,1024.75,88.5,0.9,107.5,0,0,0,0
2022-10-12 02:30:00,7464,4.58,4.58,1024.5,90,0.77,115,0,0,0,0
2022-10-12 02:45:00,7468,4.33,4.33,1024.25,91.5,0.64,122.5,0,0,0,0
2022-10-12 03:00:00,7600,4.08,4.08,1024,93,0.51,130,0,0,0,0
2022-10-12 03:15:00,7535,4.08,4.08,1024,91.5,0.64,130,0,0,0,0
2022-10-12 03:30:00,7551,4.08,4.08,1024,90,0.77,130,0,0,0,0
2022-10-12 03:45:00,7613,4.08,4.08,1024,88.5,0.9,130,0,0,0,0
2022-10-12 04:00:00,7725,4.08,4.08,1024,87,1.03,130,0,0,0,0
2022-10-12 04:15:00,7875,4.0475,4.0475,1024,89,1.03,137.5,0,0,0,0
2022-10-12 04:30:00,7962,4.015,4.015,1024,91,1.03,145,0,0,0,0
2022-10-12 04:45:00,8157,3.9825,3.9825,1024,93,1.03,152.5,0,0,0,0
2022-10-12 05:00:00,8369,3.95,3.95,1024,95,1.03,160,0,0,0,0
2022-10-12 05:15:00,8743,3.74,3.74,1024,94,1.03,162.5,0,0,0,0
2022-10-12 05:30:00,9032,3.53,3.53,1024,93,1.03,165,0,0,0,0
2022-10-12 05:45:00,9262,3.32,3.32,1024,92,1.03,167.5,0,0,0,0
2022-10-12 06:00:00,9582,3.11,3.11,1024,91,1.03,170,0,0,0,0
2022-10-12 06:15:00,9840,3.1125,2.77,1023.75,90.75,1.1575,160,0,0,0,0
2022-10-12 06:30:00,10093,3.115,2.43,1023.5,90.5,1.285,150,0,0,0,0
2022-10-12 06:45:00,10099,3.1175,2.09,1023.25,90.25,1.4125,140,0,0,0,0
2022-10-12 07:00:00,10150,3.12,1.75,1023,90,1.54,130,0,0,0,0
2022-10-12 07:15:00,10220,3.385,2.3575,1023,91,1.4125,142.5,0,0,0,0
2022-10-12 07:30:00,10318,3.65,2.965,1023,92,1.285,155,0,0,0,0
2022-10-12 07:45:00,10279,3.915,3.5725,1023,93,1.1575,167.5,0,0,0,0
2022-10-12 08:00:00,10260,4.18,4.18,1023,94,1.03,180,0,0,0,0
2022-10-12 08:15:00,10270,5.0125,4.59,1023,93.25,1.415,180,0,0,0,0
