timestamp,GEARBEARINGTEMP,SHAFTBEARINGTEMP,GENERATORBEARINGTEMP,COOLAIRTEMP,GENERATORTEMP,GEARBOXTEMP,POWER,OILCOOL
2020-09-04T01:45:00Z,81.43030469,17.95957821,29.91250706,32.48789821,45.75559644,58.70565628,1717.635716,40.53984443
2020-09-04T02:00:00Z,82.24111893,17.92922224,30.10183594,33.92530666,48.47090964,59.06165575,1806.603917,43.01346714
2020-09-04T02:15:00Z,82.09984177,18.02240927,32.96559035,36.95635507,53.54006676,59.60128284,2005.021567,47.65251682
2020-09-04T02:30:00Z,82.61397614,17.90466635,36.25530325,40.35828017,58.64953032,59.67503882,2202.686804,51.80995525
2020-09-04T02:45:00Z,83.19448082,17.98659219,38.35963914,43.40749488,62.66509768,59.77010619,2255.290263,55.74178953
2020-09-04T03:00:00Z,83.52588013,17.91893036,40.18020082,46.32425967,67.06581366,59.97169554,2358.926425,59.35090822
2020-09-04T03:15:00Z,83.32607805,18.45023148,41.10667592,47.55620769,68.60794684,59.80372447,2394.508333,60.94410162
2020-09-04T03:30:00Z,83.34146094,18.6742007,42.02918998,48.84060361,70.51243161,59.72479002,2424.566447,62.6864174
2020-09-04T03:45:00Z,83.19594618,17.95552737,42.9613376,49.42799113,70.82738361,59.84756261,2416.979787,62.88048998
2020-09-04T04:00:00Z,83.30806722,18.81456918,42.32087731,49.32505885,69.8506415,59.53649797,2329.148659,62.14744742
2020-09-04T04:15:00Z,82.93379527,19.68774581,40.82069672,47.36029991,68.08171674,59.82632376,2355.079902,60.34418412
2020-09-04T04:30:00Z,83.30376078,19.9102999,39.40586998,46.95259126,68.25843731,60.32058032,2369.349551,60.43885328
2020-09-04T04:45:00Z,82.05457334,19.85318501,37.08590992,41.27732788,55.66897029,59.14914922,1595.529551,49.63253142
2020-09-04T05:00:00Z,82.41041095,19.91536648,33.74400984,38.15612975,54.44363537,59.42032337,1979.291031,48.24170958
2020-09-04T05:15:00Z,82.17364001,19.83737699,33.41127965,39.23340019,55.8898548,59.70166949,2062.026,49.81361348
2020-09-04T05:30:00Z,82.07584232,19.87785432,32.87785743,39.15188712,55.5879292,59.6374384,1998.321871,49.35195607
